filename,width,height,class,xmin,ymin,xmax,ymax
254967.jpg,1078,720,Carnation,128,145,192,190
254967.jpg,1078,720,Carnation,193,147,246,186
254967.jpg,1078,720,Carnation,193,189,250,218
254967.jpg,1078,720,Carnation,210,222,270,272
254967.jpg,1078,720,Carnation,245,272,300,302
254967.jpg,1078,720,Carnation,310,272,355,319
254967.jpg,1078,720,Carnation,254,316,343,390
254967.jpg,1078,720,Carnation,212,304,265,338
254967.jpg,1078,720,Carnation,176,329,231,370
254967.jpg,1078,720,Carnation,206,382,275,464
254967.jpg,1078,720,Carnation,130,383,199,438
254967.jpg,1078,720,Carnation,121,434,177,483
254967.jpg,1078,720,Carnation,74,340,142,394
254967.jpg,1078,720,Carnation,141,288,203,329
254967.jpg,1078,720,Carnation,127,245,188,281
254967.jpg,1078,720,Carnation,114,206,183,240
254967.jpg,1078,720,Carnation,54,241,121,297
254967.jpg,1078,720,Carnation,20,206,70,229
254967.jpg,1078,720,Carnation,6,308,47,360
254967.jpg,1078,720,Carnation,253,183,285,219
254967.jpg,1078,720,Carnation,333,410,372,432
254967.jpg,1078,720,Carnation,324,451,382,511
254967.jpg,1078,720,Carnation,380,447,430,500
254967.jpg,1078,720,Carnation,437,439,489,501
254967.jpg,1078,720,Carnation,393,406,456,440
254967.jpg,1078,720,Carnation,424,289,472,334
254967.jpg,1078,720,Carnation,480,286,533,320
254967.jpg,1078,720,Carnation,480,361,553,412
254967.jpg,1078,720,Carnation,443,338,505,367
254967.jpg,1078,720,Carnation,553,328,618,390
254967.jpg,1078,720,Carnation,868,505,917,542
254967.jpg,1078,720,Carnation,871,552,930,611
254967.jpg,1078,720,Carnation,922,512,980,553
254967.jpg,1078,720,Carnation,954,547,1012,598
254967.jpg,1078,720,Carnation,1014,532,1071,580
254967.jpg,1078,720,Carnation,924,486,983,508
254967.jpg,1078,720,Carnation,1007,368,1068,435
254967.jpg,1078,720,Carnation,893,316,947,359
327751.jpg,720,960,Daffodil,39,161,703,738
206.jpg,721,961,Rose,156,370,551,753
638243.jpg,512,512,Orchid,171,172,304,284
638243.jpg,512,512,Orchid,250,92,384,226
638243.jpg,512,512,Orchid,7,166,150,282
638243.jpg,512,512,Orchid,82,76,215,202
638243.jpg,512,512,Orchid,370,60,502,184
638243.jpg,512,512,Orchid,136,18,258,97
638243.jpg,512,512,Orchid,3,30,46,88
638243.jpg,512,512,Orchid,15,2,101,58
212.jpg,721,961,Rose,101,66,311,212
635940.jpg,512,512,Orchid,299,261,358,315
635940.jpg,512,512,Orchid,203,245,275,285
635940.jpg,512,512,Orchid,180,139,263,184
635940.jpg,512,512,Orchid,203,191,264,237
635940.jpg,512,512,Orchid,122,224,191,267
635940.jpg,512,512,Orchid,77,232,134,287
635940.jpg,512,512,Orchid,34,154,108,199
635940.jpg,512,512,Orchid,21,198,73,245
635940.jpg,512,512,Orchid,93,126,140,170
635940.jpg,512,512,Orchid,113,104,175,140
635940.jpg,512,512,Orchid,138,67,207,117
635940.jpg,512,512,Orchid,236,113,284,157
635940.jpg,512,512,Orchid,264,94,322,146
635940.jpg,512,512,Orchid,303,164,354,208
635940.jpg,512,512,Orchid,294,224,360,274
635940.jpg,512,512,Orchid,371,181,446,234
635940.jpg,512,512,Orchid,393,225,453,277
635940.jpg,512,512,Orchid,416,160,481,204
635940.jpg,512,512,Orchid,334,108,387,153
635940.jpg,512,512,Orchid,247,45,290,83
635940.jpg,512,512,Orchid,323,84,386,130
635940.jpg,512,512,Orchid,97,186,154,231
57865.jpg,720,961,Sunflower,342,284,703,658
343604.jpg,720,960,Daffodil,62,229,542,614
343604.jpg,720,960,Daffodil,554,36,715,301
57859.jpg,721,961,Sunflower,4,204,721,907
343188.jpg,720,960,Daffodil,213,192,547,512
343188.jpg,720,960,Daffodil,564,284,700,417
343188.jpg,720,960,Daffodil,594,194,689,296
343188.jpg,720,960,Daffodil,484,106,551,178
343188.jpg,720,960,Daffodil,484,173,553,264
57858.jpg,720,720,Sunflower,45,2,661,412
57858.jpg,720,720,Sunflower,81,414,706,720
57864.jpg,720,720,Sunflower,6,296,266,508
57864.jpg,720,720,Sunflower,206,1,460,174
57864.jpg,720,720,Sunflower,577,274,681,400
22237.jpg,721,961,Tulip,82,197,639,677
213.jpg,721,961,Rose,229,303,583,645
628723.jpg,512,512,Orchid,64,119,446,430
628723.jpg,512,512,Orchid,352,19,491,180
628723.jpg,512,512,Orchid,116,43,280,176
628723.jpg,512,512,Orchid,1,9,126,277
207.jpg,720,720,Rose,83,124,207,214
207.jpg,720,720,Rose,491,407,607,514
22021.jpg,721,961,Tulip,195,75,505,596
22021.jpg,721,961,Tulip,490,69,681,428
636535.jpg,512,512,Orchid,98,281,320,434
636535.jpg,512,512,Orchid,177,183,342,309
636535.jpg,512,512,Orchid,18,97,191,233
636535.jpg,512,512,Orchid,51,8,172,110
636535.jpg,512,512,Orchid,123,10,258,140
636535.jpg,512,512,Orchid,194,137,318,225
636535.jpg,512,512,Orchid,324,328,414,501
212660.jpg,720,960,Daffodil,302,418,513,683
212660.jpg,720,960,Daffodil,32,577,237,772
212660.jpg,720,960,Daffodil,90,394,321,676
212660.jpg,720,960,Daffodil,442,312,700,594
22196.jpg,721,961,Tulip,243,112,507,367
22196.jpg,721,961,Tulip,630,178,721,308
21460.jpg,721,721,Tulip,87,84,648,606
627969.jpg,512,512,Orchid,173,321,330,437
627969.jpg,512,512,Orchid,189,224,336,334
627969.jpg,512,512,Orchid,386,114,512,244
627969.jpg,512,512,Orchid,70,88,209,176
627969.jpg,512,512,Orchid,14,183,130,276
627969.jpg,512,512,Orchid,93,269,197,358
627969.jpg,512,512,Orchid,1,49,98,189
627969.jpg,512,512,Orchid,295,45,364,111
627969.jpg,512,512,Orchid,353,3,426,84
627969.jpg,512,512,Orchid,166,47,232,104
627969.jpg,512,512,Orchid,259,1,332,55
627969.jpg,512,512,Orchid,251,172,361,251
58.jpg,721,961,Rose,34,252,380,584
21845.jpg,721,961,Tulip,332,491,521,729
21845.jpg,721,961,Tulip,5,390,122,495
21845.jpg,721,961,Tulip,356,369,361,374
64.jpg,721,541,Rose,194,123,546,486
70.jpg,721,961,Rose,224,270,535,582
625830.jpg,512,512,Orchid,148,322,195,366
625830.jpg,512,512,Orchid,141,361,195,401
625830.jpg,512,512,Orchid,152,198,193,242
625830.jpg,512,512,Orchid,77,177,138,222
625830.jpg,512,512,Orchid,38,154,78,196
625830.jpg,512,512,Orchid,42,198,82,240
625830.jpg,512,512,Orchid,122,99,164,144
625830.jpg,512,512,Orchid,136,152,181,191
625830.jpg,512,512,Orchid,219,185,252,238
625830.jpg,512,512,Orchid,202,171,231,202
625830.jpg,512,512,Orchid,181,117,222,158
625830.jpg,512,512,Orchid,151,280,203,322
625830.jpg,512,512,Orchid,211,348,249,393
625830.jpg,512,512,Orchid,209,409,266,456
625830.jpg,512,512,Orchid,257,371,300,422
625830.jpg,512,512,Orchid,281,222,326,277
625830.jpg,512,512,Orchid,306,166,348,207
625830.jpg,512,512,Orchid,318,115,358,152
625830.jpg,512,512,Orchid,395,119,441,148
625830.jpg,512,512,Orchid,397,151,443,179
625830.jpg,512,512,Orchid,390,198,431,241
625830.jpg,512,512,Orchid,398,251,436,296
625830.jpg,512,512,Orchid,409,295,463,344
625830.jpg,512,512,Orchid,422,344,481,388
625830.jpg,512,512,Orchid,300,293,340,335
625830.jpg,512,512,Orchid,255,256,284,288
625830.jpg,512,512,Orchid,262,120,304,151
625830.jpg,512,512,Orchid,267,176,302,228
625830.jpg,512,512,Orchid,234,148,277,180
625830.jpg,512,512,Orchid,176,88,215,121
625830.jpg,512,512,Orchid,88,56,162,100
625830.jpg,512,512,Orchid,224,48,265,77
625830.jpg,512,512,Orchid,310,83,348,113
625830.jpg,512,512,Orchid,315,49,343,75
625830.jpg,512,512,Orchid,354,101,390,132
625830.jpg,512,512,Orchid,360,73,399,104
625830.jpg,512,512,Orchid,209,302,240,338
625830.jpg,512,512,Orchid,83,179,137,219
625830.jpg,512,512,Orchid,130,230,165,262
625830.jpg,512,512,Orchid,41,18,68,43
625830.jpg,512,512,Orchid,43,2,73,23
625830.jpg,512,512,Orchid,98,1,127,15
625830.jpg,512,512,Orchid,277,26,296,54
625830.jpg,512,512,Orchid,296,14,315,32
625830.jpg,512,512,Orchid,323,9,341,30
625830.jpg,512,512,Orchid,347,12,365,32
625830.jpg,512,512,Orchid,219,1,246,14
165.jpg,544,544,Rose,183,172,297,277
165.jpg,544,544,Rose,311,157,407,356
343017.jpg,720,960,Daffodil,138,658,221,737
343017.jpg,720,960,Daffodil,358,688,439,762
343017.jpg,720,960,Daffodil,602,398,661,471
343017.jpg,720,960,Daffodil,629,854,720,943
343017.jpg,720,960,Daffodil,279,238,319,286
343017.jpg,720,960,Daffodil,547,305,601,364
343017.jpg,720,960,Daffodil,677,203,711,255
343017.jpg,720,960,Daffodil,132,384,181,433
343017.jpg,720,960,Daffodil,134,206,165,253
343017.jpg,720,960,Daffodil,1,190,38,236
343017.jpg,720,960,Daffodil,205,197,249,244
343017.jpg,720,960,Daffodil,327,169,367,207
343017.jpg,720,960,Daffodil,663,127,705,174
343017.jpg,720,960,Daffodil,367,597,425,656
171.jpg,721,961,Rose,256,479,501,669
159.jpg,721,541,Rose,100,202,446,525
159.jpg,721,541,Rose,489,222,669,523
243759.jpg,816,1088,Carnation,258,416,367,518
243759.jpg,816,1088,Carnation,387,348,471,423
243759.jpg,816,1088,Carnation,457,415,549,475
243759.jpg,816,1088,Carnation,485,473,589,570
243759.jpg,816,1088,Carnation,515,584,590,693
243759.jpg,816,1088,Carnation,410,612,517,719
243759.jpg,816,1088,Carnation,361,504,507,601
243759.jpg,816,1088,Carnation,189,519,326,634
243759.jpg,816,1088,Carnation,337,681,436,760
243759.jpg,816,1088,Carnation,261,356,357,398
243759.jpg,816,1088,Carnation,245,660,329,735
254543.jpg,720,960,Carnation,108,326,242,460
254543.jpg,720,960,Carnation,94,459,274,572
254543.jpg,720,960,Carnation,194,576,313,671
254543.jpg,720,960,Carnation,342,450,536,604
254543.jpg,720,960,Carnation,255,333,377,484
254543.jpg,720,960,Carnation,340,302,510,449
254543.jpg,720,960,Carnation,233,213,379,325
254543.jpg,720,960,Carnation,390,206,520,329
254543.jpg,720,960,Carnation,494,372,581,469
254543.jpg,720,960,Carnation,608,195,709,333
254543.jpg,720,960,Carnation,604,1,720,93
254543.jpg,720,960,Carnation,17,836,152,946
99.jpg,720,961,Rose,197,13,399,195
99.jpg,720,961,Rose,408,45,497,150
99.jpg,720,961,Rose,510,1,677,125
99.jpg,720,961,Rose,106,254,216,365
99.jpg,720,961,Rose,231,299,509,496
99.jpg,720,961,Rose,477,406,575,534
99.jpg,720,961,Rose,355,652,587,838
21106.jpg,608,918,Tulip,74,306,446,581
167.jpg,721,961,Rose,306,370,453,490
167.jpg,721,961,Rose,273,501,469,629
173.jpg,768,768,Rose,113,25,674,591
66.jpg,721,961,Rose,221,288,547,569
198.jpg,721,721,Rose,102,64,636,584
21853.jpg,721,961,Tulip,45,86,417,440
21853.jpg,721,961,Tulip,581,161,721,438
274134.jpg,720,960,Daffodil,109,161,611,741
72.jpg,720,961,Rose,222,224,536,518
342121.jpg,360,480,Daffodil,165,133,296,298
342121.jpg,360,480,Daffodil,1,45,166,241
635176.jpg,512,512,Orchid,98,186,183,271
635176.jpg,512,512,Orchid,34,220,120,298
635176.jpg,512,512,Orchid,61,110,155,171
635176.jpg,512,512,Orchid,240,58,327,127
635176.jpg,512,512,Orchid,354,75,437,140
635176.jpg,512,512,Orchid,392,98,470,155
635176.jpg,512,512,Orchid,327,166,411,234
635176.jpg,512,512,Orchid,413,165,459,234
635176.jpg,512,512,Orchid,337,260,441,327
635176.jpg,512,512,Orchid,218,244,299,317
635176.jpg,512,512,Orchid,285,229,346,308
635176.jpg,512,512,Orchid,179,124,253,185
635176.jpg,512,512,Orchid,250,158,308,219
644016.jpg,512,512,Orchid,268,311,452,470
644016.jpg,512,512,Orchid,18,368,221,512
644016.jpg,512,512,Orchid,167,291,305,426
644016.jpg,512,512,Orchid,415,287,512,405
644016.jpg,512,512,Orchid,149,208,228,278
644016.jpg,512,512,Orchid,228,190,329,278
644016.jpg,512,512,Orchid,221,95,320,186
644016.jpg,512,512,Orchid,309,104,393,179
644016.jpg,512,512,Orchid,365,156,437,260
644016.jpg,512,512,Orchid,458,170,512,265
644016.jpg,512,512,Orchid,1,300,58,364
644016.jpg,512,512,Orchid,48,289,141,376
629417.jpg,512,512,Orchid,61,44,478,426
22023.jpg,721,961,Tulip,334,506,429,590
22023.jpg,721,961,Tulip,79,524,184,653
22023.jpg,721,961,Tulip,154,356,232,428
22023.jpg,721,961,Tulip,206,467,303,564
22023.jpg,721,961,Tulip,275,353,349,423
22023.jpg,721,961,Tulip,366,276,433,337
22023.jpg,721,961,Tulip,474,259,532,309
22023.jpg,721,961,Tulip,574,246,647,313
22023.jpg,721,961,Tulip,528,404,619,503
22023.jpg,721,961,Tulip,419,411,502,491
22023.jpg,721,961,Tulip,343,176,401,222
22023.jpg,721,961,Tulip,172,125,234,174
22023.jpg,721,961,Tulip,170,209,232,257
22023.jpg,721,961,Tulip,52,212,112,265
21258.jpg,721,961,Tulip,277,167,523,566
239.jpg,720,720,Rose,271,200,509,433
255529.jpg,720,960,Carnation,343,429,409,484
255529.jpg,720,960,Carnation,292,382,346,426
255529.jpg,720,960,Carnation,295,442,349,494
255529.jpg,720,960,Carnation,343,502,399,549
255529.jpg,720,960,Carnation,373,377,433,421
255529.jpg,720,960,Carnation,412,462,448,511
255529.jpg,720,960,Carnation,288,493,339,530
255529.jpg,720,960,Carnation,444,385,488,429
255529.jpg,720,960,Carnation,457,432,508,480
255529.jpg,720,960,Carnation,412,523,456,550
255529.jpg,720,960,Carnation,347,338,417,365
211.jpg,721,961,Rose,296,415,496,626
205.jpg,720,720,Rose,137,23,235,103
205.jpg,720,720,Rose,251,2,384,58
205.jpg,720,720,Rose,311,69,495,201
205.jpg,720,720,Rose,456,41,527,99
205.jpg,720,720,Rose,391,166,559,294
624682.jpg,512,512,Orchid,103,127,261,266
624682.jpg,512,512,Orchid,99,268,261,384
624682.jpg,512,512,Orchid,92,386,245,503
624682.jpg,512,512,Orchid,143,1,309,128
624682.jpg,512,512,Orchid,447,155,512,242
262408.jpg,1080,1440,Carnation,315,527,442,615
262408.jpg,1080,1440,Carnation,350,645,487,778
262408.jpg,1080,1440,Carnation,521,633,697,829
262408.jpg,1080,1440,Carnation,387,825,562,1029
262408.jpg,1080,1440,Carnation,597,866,809,1027
262408.jpg,1080,1440,Carnation,491,1053,687,1161
262408.jpg,1080,1440,Carnation,195,872,384,1064
262408.jpg,1080,1440,Carnation,236,680,366,843
262408.jpg,1080,1440,Carnation,570,535,713,635
262408.jpg,1080,1440,Carnation,727,635,884,859
273511.jpg,720,960,Daffodil,53,6,482,375
273511.jpg,720,960,Daffodil,539,273,720,756
273511.jpg,720,960,Daffodil,17,295,464,673
273511.jpg,720,960,Daffodil,11,629,342,960
57866.jpg,721,961,Sunflower,107,202,652,741
342294.jpg,960,720,Daffodil,666,254,740,322
342294.jpg,960,720,Daffodil,518,263,585,322
342294.jpg,960,720,Daffodil,526,306,597,367
342294.jpg,960,720,Daffodil,568,258,623,323
342294.jpg,960,720,Daffodil,635,360,696,424
342294.jpg,960,720,Daffodil,684,378,741,437
342294.jpg,960,720,Daffodil,277,382,323,436
342294.jpg,960,720,Daffodil,198,337,247,391
342294.jpg,960,720,Daffodil,123,354,174,406
342294.jpg,960,720,Daffodil,139,437,180,478
21933.jpg,721,961,Tulip,92,283,569,671
267983.jpg,864,1152,Carnation,196,358,315,489
267983.jpg,864,1152,Carnation,296,391,428,546
267983.jpg,864,1152,Carnation,259,277,403,366
267983.jpg,864,1152,Carnation,137,560,285,682
267983.jpg,864,1152,Carnation,339,735,479,813
267983.jpg,864,1152,Carnation,335,860,456,974
267983.jpg,864,1152,Carnation,467,827,653,964
267983.jpg,864,1152,Carnation,612,618,806,779
267983.jpg,864,1152,Carnation,664,785,814,886
267983.jpg,864,1152,Carnation,403,525,590,658
267983.jpg,864,1152,Carnation,451,399,582,508
267983.jpg,864,1152,Carnation,734,329,864,472
267983.jpg,864,1152,Carnation,54,199,167,288
21098.jpg,721,1281,Tulip,211,255,436,446
21098.jpg,721,1281,Tulip,164,120,408,326
21098.jpg,721,1281,Tulip,423,195,593,440
21098.jpg,721,1281,Tulip,111,241,208,405
21098.jpg,721,1281,Tulip,596,280,713,498
21098.jpg,721,1281,Tulip,46,483,203,630
21932.jpg,721,961,Tulip,103,160,265,388
21932.jpg,721,961,Tulip,216,414,653,772
21932.jpg,721,961,Tulip,328,155,474,327
21932.jpg,721,961,Tulip,248,118,350,286
632591.jpg,512,512,Orchid,74,147,254,280
632591.jpg,512,512,Orchid,57,257,254,423
632591.jpg,512,512,Orchid,250,346,317,512
632591.jpg,512,512,Orchid,241,222,320,356
632591.jpg,512,512,Orchid,243,132,328,257
632591.jpg,512,512,Orchid,321,1,493,134
632591.jpg,512,512,Orchid,149,75,244,170
631073.jpg,512,512,Orchid,143,85,323,252
631073.jpg,512,512,Orchid,83,245,204,389
631073.jpg,512,512,Orchid,15,318,91,407
631073.jpg,512,512,Orchid,285,333,417,478
631073.jpg,512,512,Orchid,291,247,397,328
631073.jpg,512,512,Orchid,191,1,407,86
22208.jpg,721,961,Tulip,113,228,570,608
21073.jpg,721,961,Sunflower,1,265,665,887
57873.jpg,720,720,Sunflower,124,1,544,294
641796.jpg,512,512,Orchid,274,154,473,329
641796.jpg,512,512,Orchid,110,148,247,273
641796.jpg,512,512,Orchid,1,57,151,218
641796.jpg,512,512,Orchid,283,74,413,185
641796.jpg,512,512,Orchid,198,100,327,211
641796.jpg,512,512,Orchid,421,273,498,392
641796.jpg,512,512,Orchid,243,25,300,118
641796.jpg,512,512,Orchid,420,77,512,191
204.jpg,721,961,Rose,156,242,642,690
210.jpg,721,961,Rose,252,183,506,353
210.jpg,721,961,Rose,320,585,501,744
238.jpg,720,720,Rose,268,237,454,458
238.jpg,720,720,Rose,2,159,176,334
22022.jpg,721,961,Tulip,7,162,248,472
22022.jpg,721,961,Tulip,469,397,692,697
327784.jpg,375,484,Daffodil,71,150,241,279
327784.jpg,375,484,Daffodil,261,245,375,399
327784.jpg,375,484,Daffodil,79,306,177,404
327784.jpg,375,484,Daffodil,55,381,171,477
21463.jpg,721,721,Sunflower,317,433,416,536
21463.jpg,721,721,Sunflower,88,379,207,494
21463.jpg,721,721,Sunflower,271,349,312,393
21463.jpg,721,721,Sunflower,239,461,281,521
21463.jpg,721,721,Sunflower,389,295,439,344
21463.jpg,721,721,Sunflower,676,301,720,356
21463.jpg,721,721,Sunflower,1,342,45,440
21463.jpg,721,721,Sunflower,47,257,90,295
21463.jpg,721,721,Sunflower,333,200,364,233
21463.jpg,721,721,Sunflower,194,294,233,339
21463.jpg,721,721,Sunflower,471,221,504,254
21463.jpg,721,721,Sunflower,393,384,461,450
21463.jpg,721,721,Sunflower,261,229,291,259
21463.jpg,721,721,Sunflower,68,195,94,224
73.jpg,720,961,Rose,151,200,560,570
644215.jpg,512,512,Orchid,165,84,384,278
644215.jpg,512,512,Orchid,112,304,184,399
644215.jpg,512,512,Orchid,166,98,309,185
67.jpg,721,541,Rose,153,66,567,530
67.jpg,721,541,Rose,606,41,721,284
67.jpg,721,541,Rose,1,86,55,233
199.jpg,721,961,Rose,103,211,661,751
172.jpg,1200,1200,Rose,352,312,775,724
98.jpg,600,600,Rose,110,49,498,420
166.jpg,721,961,Rose,247,311,652,719
166.jpg,721,961,Rose,59,542,251,751
22340.jpg,721,541,Tulip,156,345,368,520
22340.jpg,721,541,Tulip,361,314,574,517
22340.jpg,721,541,Tulip,349,105,517,287
22340.jpg,721,541,Tulip,484,14,666,168
25306.jpg,720,960,Sunflower,87,161,608,788
101.jpg,720,960,Rose,159,360,525,743
101.jpg,720,960,Rose,614,573,720,825
57790.jpg,720,720,Sunflower,93,1,615,418
57790.jpg,720,720,Sunflower,1,34,91,167
57784.jpg,720,960,Sunflower,394,181,540,323
57784.jpg,720,960,Sunflower,3,321,164,462
57784.jpg,720,960,Sunflower,595,16,659,136
57784.jpg,720,960,Sunflower,300,18,392,127
115.jpg,720,961,Rose,202,424,314,511
115.jpg,720,961,Rose,324,438,434,549
115.jpg,720,961,Rose,199,518,293,597
115.jpg,720,961,Rose,264,582,387,664
115.jpg,720,961,Rose,416,241,558,383
115.jpg,720,961,Rose,358,74,500,179
22455.jpg,721,957,Tulip,40,367,719,876
262081.jpg,720,960,Carnation,587,4,668,39
262081.jpg,720,960,Carnation,182,149,230,184
262081.jpg,720,960,Carnation,199,120,248,149
262081.jpg,720,960,Carnation,317,75,372,111
262081.jpg,720,960,Carnation,377,152,420,197
262081.jpg,720,960,Carnation,513,59,579,107
262081.jpg,720,960,Carnation,312,120,352,191
262081.jpg,720,960,Carnation,253,138,294,188
262081.jpg,720,960,Carnation,190,191,230,213
129.jpg,721,961,Rose,230,89,487,272
129.jpg,721,961,Rose,535,208,721,417
129.jpg,721,961,Rose,316,304,653,593
129.jpg,721,961,Rose,89,412,439,722
129.jpg,721,961,Rose,42,265,246,476
129.jpg,721,961,Rose,605,572,692,663
129.jpg,721,961,Rose,407,683,529,788
341658.jpg,720,960,Daffodil,144,184,504,562
341658.jpg,720,960,Daffodil,1,203,139,435
341658.jpg,720,960,Daffodil,519,654,632,848
28.jpg,721,961,Rose,175,236,403,455
28.jpg,721,961,Rose,309,458,532,701
21821.jpg,721,961,Tulip,175,229,555,643
21821.jpg,721,961,Tulip,2,245,229,548
14.jpg,721,960,Rose,112,232,582,575
22119.jpg,721,961,Sunflower,106,211,620,724
263837.jpg,360,360,Daffodil,85,49,209,170
263837.jpg,360,360,Daffodil,182,103,296,218
263837.jpg,360,360,Daffodil,83,197,198,316
253923.jpg,720,960,Carnation,268,415,410,491
253923.jpg,720,960,Carnation,436,454,531,558
253923.jpg,720,960,Carnation,366,560,486,664
253923.jpg,720,960,Carnation,174,608,284,732
253923.jpg,720,960,Carnation,277,643,378,743
253923.jpg,720,960,Carnation,174,494,260,593
253923.jpg,720,960,Carnation,295,517,410,603
342184.jpg,720,960,Daffodil,164,189,720,718
21570.jpg,721,961,Tulip,55,176,693,860
22079.jpg,721,961,Tulip,132,274,611,641
222923.jpg,720,922,Daffodil,98,214,620,715
22045.jpg,721,961,Tulip,361,103,523,303
22045.jpg,721,961,Tulip,543,245,721,472
22045.jpg,721,961,Tulip,230,366,490,748
22045.jpg,721,961,Tulip,2,377,186,637
22045.jpg,721,961,Tulip,112,82,312,308
22045.jpg,721,961,Tulip,135,316,248,428
22904.jpg,720,960,Sunflower,326,297,664,635
22904.jpg,720,960,Sunflower,83,341,347,639
186988.jpg,1080,1440,Daffodil,13,494,488,1064
